id	page_id	batch_id	ocr_text_path	ocr_xml_path	ocr_completed	juxta_change_index	alt_change_index	noisiness_idx
2271458	2179378	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/11.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/11.xml	2014-12-14 14:05:39	0.869	0.941	NULL
2271460	2179403	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/36.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/36.xml	2014-12-14 14:05:41	0.654	0.200	NULL
2271461	2179554	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/187.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/187.xml	2014-12-14 14:05:42	0.578	0.430	NULL
2271462	14789345	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/210.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/210.xml	2014-12-14 14:05:42	0.668	0.507	NULL
2271463	2179576	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/209.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/209.xml	2014-12-14 14:05:42	0.846	0.806	NULL
2271466	2179501	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/134.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/134.xml	2014-12-14 14:05:45	0.873	0.850	NULL
2271467	2179515	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/148.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/148.xml	2014-12-14 14:05:45	0.868	0.828	NULL
2271470	14789268	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/133.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/133.xml	2014-12-14 14:05:47	0.836	0.733	NULL
2271471	14789231	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/96.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/96.xml	2014-12-14 14:05:47	0.881	0.791	NULL
2271472	14789154	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/19.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/19.xml	2014-12-14 14:05:47	0.877	0.816	NULL
2271473	2179532	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/165.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/165.xml	2014-12-14 14:05:48	0.850	0.851	NULL
2271475	14789307	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/172.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/172.xml	2014-12-14 14:05:48	0.865	0.768	NULL
2271479	2179455	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/88.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/88.xml	2014-12-14 14:05:51	0.837	0.873	NULL
2271480	2179402	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/35.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/35.xml	2014-12-14 14:05:51	0.880	0.825	NULL
2271481	14789287	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/152.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/152.xml	2014-12-14 14:05:52	0.894	0.831	NULL
2271483	2179436	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/69.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/69.xml	2014-12-14 14:05:52	0.826	0.808	NULL
2271485	14789250	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/115.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/115.xml	2014-12-14 14:05:53	0.695	0.572	NULL
2271486	14789324	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/189.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/189.xml	2014-12-14 14:05:53	0.773	0.701	NULL
2271487	2179480	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/113.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/113.xml	2014-12-14 14:05:54	0.844	0.792	NULL
2271488	14789210	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/75.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/75.xml	2014-12-14 14:05:54	0.922	0.881	NULL
2271489	2188555	1034	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/12.txt	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/12.xml	2014-12-14 14:05:54	0.785	0.652	NULL
2271490	2179553	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/186.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/186.xml	2014-12-14 14:05:55	0.903	0.844	NULL
2271494	2179395	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/28.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/28.xml	2014-12-14 14:05:56	0.732	0.769	NULL
2271496	2179421	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/54.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/54.xml	2014-12-14 14:05:57	0.887	0.795	NULL
2271497	2179514	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/147.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/147.xml	2014-12-14 14:05:58	0.905	0.857	NULL
2271498	14789173	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/38.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/38.xml	2014-12-14 14:05:58	0.754	0.661	NULL
2271500	14789191	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/56.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/56.xml	2014-12-14 14:05:59	0.839	0.771	NULL
2271502	14789344	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/209.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/209.xml	2014-12-14 14:06:01	0.807	0.794	NULL
2271505	2179531	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/164.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/164.xml	2014-12-14 14:06:03	0.850	0.818	NULL
2271506	14789267	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/132.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/132.xml	2014-12-14 14:06:03	0.878	0.815	NULL
2271507	2179454	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/87.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/87.xml	2014-12-14 14:06:05	0.821	0.786	NULL
2271508	2179575	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/208.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/208.xml	2014-12-14 14:06:05	0.907	0.863	NULL
2271509	2179435	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/68.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/68.xml	2014-12-14 14:06:05	0.902	0.860	NULL
2271510	2179500	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/133.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/133.xml	2014-12-14 14:06:07	0.879	0.780	NULL
2271511	14789230	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/95.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/95.xml	2014-12-14 14:06:07	0.911	0.828	NULL
2271512	2179552	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/185.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/185.xml	2014-12-14 14:06:09	0.869	0.871	NULL
2271513	14789153	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/18.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/18.xml	2014-12-14 14:06:09	0.872	0.825	NULL
2271514	14789323	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/188.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/188.xml	2014-12-14 14:06:09	0.853	0.768	NULL
2271516	2179401	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/34.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/34.xml	2014-12-14 14:06:10	0.827	0.792	NULL
2271517	14789209	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/74.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/74.xml	2014-12-14 14:06:10	0.842	0.791	NULL
2271518	2179479	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/112.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/112.xml	2014-12-14 14:06:10	0.884	0.848	NULL
2271521	14789286	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/151.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/151.xml	2014-12-14 14:06:11	0.948	0.893	NULL
2271525	14789306	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/171.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/171.xml	2014-12-14 14:06:12	0.859	0.761	NULL
2271526	2179513	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/146.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/146.xml	2014-12-14 14:06:14	0.805	0.744	NULL
2271527	2179478	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/111.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/111.xml	2014-12-14 14:06:15	0.720	0.600	NULL
2271528	2188554	1034	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/11.txt	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/11.xml	2014-12-14 14:06:16	0.920	0.830	NULL
2271529	14789249	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/114.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/114.xml	2014-12-14 14:06:18	0.741	0.546	NULL
2271530	2179471	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/104.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/104.xml	2014-12-14 14:06:19	0.870	0.832	NULL
2271532	2179599	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/232.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/232.xml	2014-12-14 14:06:19	0.724	0.494	NULL
2271533	2179420	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/53.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/53.xml	2014-12-14 14:06:20	0.902	0.878	NULL
2271535	2179452	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/85.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/85.xml	2014-12-14 14:06:21	0.868	0.864	NULL
2271537	14789190	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/55.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/55.xml	2014-12-14 14:06:21	0.816	0.671	NULL
2271538	2179477	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/110.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/110.xml	2014-12-14 14:06:22	0.743	0.867	NULL
2271539	14789343	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/208.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/208.xml	2014-12-14 14:06:23	0.838	0.843	NULL
2271540	14789172	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/37.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/37.xml	2014-12-14 14:06:24	0.753	0.652	NULL
2271541	14789208	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/73.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/73.xml	2014-12-14 14:06:27	0.901	0.858	NULL
2271542	14789266	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/131.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/131.xml	2014-12-14 14:06:28	0.788	0.695	NULL
2271543	14789322	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/187.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/187.xml	2014-12-14 14:06:28	0.785	0.690	NULL
2271544	2179400	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/33.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/33.xml	2014-12-14 14:06:28	0.837	0.791	NULL
2271546	14789285	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/150.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/150.xml	2014-12-14 14:06:29	0.912	0.838	NULL
2271547	2179551	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/184.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/184.xml	2014-12-14 14:06:29	0.685	0.506	NULL
2271548	14789152	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/17.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/17.xml	2014-12-14 14:06:30	0.875	0.801	NULL
2271549	2179530	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/163.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/163.xml	2014-12-14 14:06:31	0.566	0.453	NULL
2271551	14789229	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/94.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/94.xml	2014-12-14 14:06:31	0.851	0.742	NULL
2271552	2179512	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/145.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/145.xml	2014-12-14 14:06:31	0.788	0.620	NULL
2271554	2179499	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/132.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/132.xml	2014-12-14 14:06:33	0.838	0.818	NULL
2271556	2179616	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/249.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/249.xml	2014-12-14 14:06:34	0.733	0.566	NULL
2271557	2179574	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/207.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/207.xml	2014-12-14 14:06:34	0.828	0.747	NULL
2271558	14789305	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/170.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/170.xml	2014-12-14 14:06:34	0.916	0.857	NULL
2271561	14789248	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/113.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/113.xml	2014-12-14 14:06:36	0.849	0.818	NULL
2271563	2188553	1034	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/10.txt	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/10.xml	2014-12-14 14:06:37	0.950	0.898	NULL
2271565	2179476	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/109.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/109.xml	2014-12-14 14:06:39	0.724	0.715	NULL
2271568	2230239	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/11.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/11.xml	2014-12-14 14:06:41	0.781	0.744	NULL
2271569	2179511	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/144.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/144.xml	2014-12-14 14:06:41	0.892	0.788	NULL
2271572	14789207	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/72.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/72.xml	2014-12-14 14:06:44	0.911	0.873	NULL
2271575	2179399	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/32.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/32.xml	2014-12-14 14:06:44	0.793	0.754	NULL
2271576	14789189	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/54.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/54.xml	2014-12-14 14:06:46	0.811	0.696	NULL
2271577	14789171	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/36.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/36.xml	2014-12-14 14:06:47	0.892	0.823	NULL
2271578	14789284	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/149.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/149.xml	2014-12-14 14:06:47	0.888	0.799	NULL
2271579	14789342	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/207.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/207.xml	2014-12-14 14:06:47	0.820	0.680	NULL
2271581	14789321	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/186.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/186.xml	2014-12-14 14:06:48	0.844	0.789	NULL
2271582	2230256	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/28.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/28.xml	2014-12-14 14:06:49	0.720	0.760	NULL
2271583	2230258	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/30.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/30.xml	2014-12-14 14:06:49	0.863	0.832	NULL
2271584	2179419	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/52.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/52.xml	2014-12-14 14:06:49	0.831	0.806	NULL
2271585	2179547	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/180.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/180.xml	2014-12-14 14:06:49	0.686	0.711	NULL
2271586	14789228	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/93.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/93.xml	2014-12-14 14:06:50	0.781	0.640	NULL
2271588	14789151	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/16.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/16.xml	2014-12-14 14:06:50	0.918	0.842	NULL
2271589	2179550	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/183.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/183.xml	2014-12-14 14:06:50	0.704	0.532	NULL
2271591	14789265	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/130.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/130.xml	2014-12-14 14:06:52	0.802	0.694	NULL
2271592	2230277	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/49.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/49.xml	2014-12-14 14:06:52	0.893	0.791	NULL
2271594	14789304	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/169.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/169.xml	2014-12-14 14:06:53	0.871	0.860	NULL
2271595	14789188	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/53.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/53.xml	2014-12-14 14:06:53	0.000	0.000	NULL
2271598	2179498	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/131.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/131.xml	2014-12-14 14:06:55	0.889	0.814	NULL
2271603	14789247	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/112.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/112.xml	2014-12-14 14:06:57	0.844	0.752	NULL
2271604	2179475	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/108.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/108.xml	2014-12-14 14:06:57	0.806	0.741	NULL
2271605	2179615	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/248.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/248.xml	2014-12-14 14:06:57	0.761	0.616	NULL
2271606	2179528	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/161.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/161.xml	2014-12-14 14:06:57	0.866	0.836	NULL
2271607	2179573	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/206.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/206.xml	2014-12-14 14:06:58	0.899	0.875	NULL
2271609	2188552	1034	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/9.txt	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/9.xml	2014-12-14 14:06:58	0.883	0.837	NULL
2271613	2179398	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/31.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/31.xml	2014-12-14 14:07:00	0.861	0.861	NULL
2271616	14789206	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/71.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/71.xml	2014-12-14 14:07:03	0.929	0.875	NULL
2271617	2230294	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/66.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/66.xml	2014-12-14 14:07:03	0.830	0.769	NULL
2271618	2179549	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/182.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/182.xml	2014-12-14 14:07:04	0.872	0.904	NULL
2271619	14789283	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/148.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/148.xml	2014-12-14 14:07:05	0.856	0.838	NULL
2271623	2230255	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/27.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/27.xml	2014-12-14 14:07:08	0.903	0.857	NULL
2271624	14789205	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/70.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/70.xml	2014-12-14 14:07:09	0.060	0.000	NULL
2271625	14789150	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/15.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/15.xml	2014-12-14 14:07:09	0.912	0.844	NULL
2271626	2230275	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/47.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/47.xml	2014-12-14 14:07:10	0.901	0.857	NULL
2271627	14789320	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/185.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/185.xml	2014-12-14 14:07:10	0.880	0.814	NULL
2271628	2179474	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/107.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/107.xml	2014-12-14 14:07:10	0.861	0.810	NULL
2271629	14789227	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/92.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/92.xml	2014-12-14 14:07:10	0.725	0.661	NULL
2271630	2179418	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/51.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/51.xml	2014-12-14 14:07:11	0.897	0.852	NULL
2271631	14789341	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/206.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/206.xml	2014-12-14 14:07:11	0.809	0.701	NULL
2271632	2230293	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/65.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/65.xml	2014-12-14 14:07:11	0.810	0.857	NULL
2271633	14789303	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/168.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/168.xml	2014-12-14 14:07:13	0.817	0.774	NULL
2271635	2179397	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/30.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/30.xml	2014-12-14 14:07:13	0.899	0.905	NULL
2271636	14789264	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/129.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/129.xml	2014-12-14 14:07:13	0.919	0.812	NULL
2271637	14789187	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/52.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/52.xml	2014-12-14 14:07:15	0.881	0.791	NULL
2271640	14789170	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/35.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/35.xml	2014-12-14 14:07:16	0.856	0.698	NULL
2271641	14789246	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/111.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/111.xml	2014-12-14 14:07:17	0.887	0.832	NULL
2271642	2230315	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/87.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/87.xml	2014-12-14 14:07:19	0.777	0.703	NULL
2271643	14789146	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/11.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/11.xml	2014-12-14 14:07:19	0.849	0.786	NULL
2271645	2179497	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/130.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/130.xml	2014-12-14 14:07:21	0.847	0.751	NULL
2271646	2230296	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/68.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/68.xml	2014-12-14 14:07:22	0.900	0.850	NULL
2271647	14789282	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/147.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/147.xml	2014-12-14 14:07:22	0.880	0.833	NULL
2271650	2179572	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/205.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/205.xml	2014-12-14 14:07:23	0.904	0.871	NULL
2271652	2179473	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/106.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/106.xml	2014-12-14 14:07:25	0.866	0.778	NULL
2271654	2230254	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/26.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/26.xml	2014-12-14 14:07:28	0.851	0.829	NULL
2271655	14789149	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/14.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/14.xml	2014-12-14 14:07:29	0.790	0.697	NULL
2271656	14789302	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/167.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/167.xml	2014-12-14 14:07:30	0.914	0.832	NULL
2271657	14789148	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/13.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/13.xml	2014-12-14 14:07:31	0.000	0.000	NULL
2271658	14789222	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/87.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/87.xml	2014-12-14 14:07:31	0.914	0.848	NULL
2271659	14789226	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/91.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/91.xml	2014-12-14 14:07:31	0.855	0.786	NULL
2271660	14789301	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/166.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/166.xml	2014-12-14 14:07:31	0.000	0.000	NULL
